AUN,Name,Type,County,Race,PKA,PKP,PKF,K4A,K4P,K4F,K5A,K5P,K5F,001,002,003,004,005,006,007,008,009,010,011,012,Total,District,Majority
118403903,Lake-Lehman SD,SD,Luzerne,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
118403903,Lake-Lehman SD,SD,Luzerne,White,0,0,0,0,0,0,0,0,99,103,114,97,134,120,118,119,124,120,109,108,128,"1,493",,#CALC!
104433903,Lakeview SD,SD,Mercer,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
104433903,Lakeview SD,SD,Mercer,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,*,,#CALC!
104433903,Lakeview SD,SD,Mercer,Black or African American,0,0,0,0,0,0,0,0,*,0,*,*,*,0,0,0,0,*,0,0,0,*,,#CALC!
104433903,Lakeview SD,SD,Mercer,Hispanic,0,0,0,0,0,0,0,0,*,*,0,*,0,0,*,0,*,*,*,0,0,11,,#CALC!
104433903,Lakeview SD,SD,Mercer,Multi-Racial,0,0,0,0,0,0,0,0,0,0,*,*,*,*,0,*,0,*,0,0,0,*,,#CALC!
104433903,Lakeview SD,SD,Mercer,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
104433903,Lakeview SD,SD,Mercer,White,0,0,0,0,0,0,0,0,59,57,56,68,60,64,57,58,70,64,69,69,70,821,,#CALC!
113363603,Lampeter-Strasburg SD,SD,Lancaster,American Indian / Alaskan Native,0,0,0,0,0,0,*,0,0,0,0,0,0,0,*,*,*,0,*,*,0,*,,#CALC!
113363603,Lampeter-Strasburg SD,SD,Lancaster,Asian,0,0,0,0,0,0,*,*,0,*,*,*,*,*,*,*,*,*,*,*,*,53,,#CALC!
113363603,Lampeter-Strasburg SD,SD,Lancaster,Black or African American,0,0,0,0,0,0,0,*,0,*,*,*,*,*,*,*,*,*,*,*,*,68,,#CALC!
113363603,Lampeter-Strasburg SD,SD,Lancaster,Hispanic,0,0,0,0,0,0,*,16,0,22,26,20^,17,28,28,22,18,45,29,25,22,321,,#CALC!
113363603,Lampeter-Strasburg SD,SD,Lancaster,Multi-Racial,0,0,0,0,0,0,*,*,0,13,*,*,*,11,11,11,13,*,10,11,10,133,,#CALC!
113363603,Lampeter-Strasburg SD,SD,Lancaster,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,*,0,0,0,*,0,0,0,0,0,0,0,0,0,*,,#CALC!
113363603,Lampeter-Strasburg SD,SD,Lancaster,White,0,0,0,0,0,0,84,76,0,152,149,166,183,180,169,157,181,183,189,175,208,"2,252",,#CALC!
113363807,Lancaster County CTC,OCCCTC,Lancaster,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,,#CALC!
113363807,Lancaster County CTC,OCCCTC,Lancaster,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,14,24,,#CALC!
113363807,Lancaster County CTC,OCCCTC,Lancaster,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,52,,#CALC!
113363807,Lancaster County CTC,OCCCTC,Lancaster,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,100^,168,268,,#CALC!
113363807,Lancaster County CTC,OCCCTC,Lancaster,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,35^,47,80,,#CALC!
113363807,Lancaster County CTC,OCCCTC,Lancaster,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,,#CALC!
113363807,Lancaster County CTC,OCCCTC,Lancaster,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,407,535,965,,#CALC!
113364002,Lancaster SD,SD,Lancaster,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,0,*,0,0,*,,#CALC!
113364002,Lancaster SD,SD,Lancaster,Asian,0,0,13,0,0,0,0,0,30,30,44,42,25,31,31,30,31,25,25,19,26,402,,#CALC!
113364002,Lancaster SD,SD,Lancaster,Black or African American,0,0,44,0,0,0,0,0,110,123,115,118,133,108,134,112,107,161,128,119,109,"1,621",,#CALC!
113364002,Lancaster SD,SD,Lancaster,Hispanic,0,0,216,0,0,0,0,0,433,485,481,467,467,468,488,454,462,597,472,395,284,"6,169",,#CALC!
113364002,Lancaster SD,SD,Lancaster,Multi-Racial,0,0,25,0,0,0,0,0,50,64,44,45,46,46,41,44,48,58,44,40,26,621,,#CALC!
113364002,Lancaster SD,SD,Lancaster,Native Hawaiian or other Pacific Islander(not hispanic),0,0,*,0,0,0,0,0,0,0,0,*,0,0,0,0,*,0,0,0,0,*,,#CALC!
113364002,Lancaster SD,SD,Lancaster,White,0,0,20,0,0,0,0,0,88,126,98,105,93,83,71,72,94,107,88,105,104,"1,254",,#CALC!
113000000,Lancaster-Lebanon IU 13,IU,Lancaster,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
113000000,Lancaster-Lebanon IU 13,IU,Lancaster,Asian,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,0,*,28,,#CALC!
113000000,Lancaster-Lebanon IU 13,IU,Lancaster,Black or African American,0,0,*,0,0,0,*,0,*,0,*,*,*,*,*,*,*,*,*,*,13,65,,#CALC!
113000000,Lancaster-Lebanon IU 13,IU,Lancaster,Hispanic,0,0,72,0,0,0,*,*,13,*,13,*,*,11,*,11,*,14,11,12,28,219,,#CALC!
113000000,Lancaster-Lebanon IU 13,IU,Lancaster,Multi-Racial,0,0,*,0,0,0,0,*,0,*,*,*,*,*,*,*,*,*,*,*,*,39,,#CALC!
113000000,Lancaster-Lebanon IU 13,IU,Lancaster,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,*,,#CALC!
113000000,Lancaster-Lebanon IU 13,IU,Lancaster,White,0,0,49,0,0,0,*,*,45,27,18,23,26,21,25,18,27,31,29,24,104,478,,#CALC!
101264003,Laurel Highlands SD,SD,Fayette,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,*,*,0,0,0,*,*,*,0,0,0,*,,#CALC!
101264003,Laurel Highlands SD,SD,Fayette,Asian,0,0,0,0,0,0,0,0,*,0,*,*,*,*,*,*,0,*,*,0,*,14,,#CALC!
101264003,Laurel Highlands SD,SD,Fayette,Black or African American,0,0,0,0,0,0,0,0,13,12,14,15,12,15^,12,*,13,16,10,14,17,165,,#CALC!
101264003,Laurel Highlands SD,SD,Fayette,Hispanic,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,0,*,*,*,46,,#CALC!
101264003,Laurel Highlands SD,SD,Fayette,Multi-Racial,0,0,0,0,0,0,0,0,*,12,14,19,17,23,18,20,15,10,16,*,*,189,,#CALC!
101264003,Laurel Highlands SD,SD,Fayette,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,0,*,*,0,0,0,16,,#CALC!
101264003,Laurel Highlands SD,SD,Fayette,White,0,0,0,0,0,0,0,0,168,203,159,164,192,163,188,168,184,179,196,187,177,"2,328",,#CALC!
104374003,Laurel SD,SD,Lawrence,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
104374003,Laurel SD,SD,Lawrence,Asian,0,0,0,0,0,0,0,0,0,*,0,0,0,*,*,0,*,0,0,0,0,*,,#CALC!
104374003,Laurel SD,SD,Lawrence,Black or African American,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,*,0,0,0,*,,#CALC!
104374003,Laurel SD,SD,Lawrence,Hispanic,0,0,0,0,0,0,0,0,0,*,*,*,*,0,0,*,0,*,0,0,*,13,,#CALC!
104374003,Laurel SD,SD,Lawrence,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,0,*,*,*,0,*,*,,#CALC!
104374003,Laurel SD,SD,Lawrence,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,,#CALC!
104374003,Laurel SD,SD,Lawrence,White,0,0,0,0,0,0,0,0,58,62,81,65,66,76,72,85,72,88,71,66,92,954,,#CALC!
104374207,Lawrence County CTC,COMCTC,Lawrence,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,,#CALC!
104374207,Lawrence County CTC,COMCTC,Lawrence,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
104374207,Lawrence County CTC,COMCTC,Lawrence,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,15,,#CALC!
104374207,Lawrence County CTC,COMCTC,Lawrence,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,11,,#CALC!
104374207,Lawrence County CTC,COMCTC,Lawrence,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,*,*,28,,#CALC!
104374207,Lawrence County CTC,COMCTC,Lawrence,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,*,,#CALC!
104374207,Lawrence County CTC,COMCTC,Lawrence,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,123,90,320,,#CALC!
113384307,Lebanon County CTC,OCCCTC,Lebanon,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
113384307,Lebanon County CTC,OCCCTC,Lebanon,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,,#CALC!
113384307,Lebanon County CTC,OCCCTC,Lebanon,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,28,,#CALC!
113384307,Lebanon County CTC,OCCCTC,Lebanon,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,70^,74,144,,#CALC!
113384307,Lebanon County CTC,OCCCTC,Lebanon,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,,#CALC!
113384307,Lebanon County CTC,OCCCTC,Lebanon,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,,#CALC!
113384307,Lebanon County CTC,OCCCTC,Lebanon,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,230,225^,457,,#CALC!
113384603,Lebanon SD,SD,Lebanon,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,*,0,*,,#CALC!
113384603,Lebanon SD,SD,Lebanon,Asian,0,0,0,0,0,*,0,0,0,0,*,0,*,*,0,0,*,*,*,*,*,21,,#CALC!
113384603,Lebanon SD,SD,Lebanon,Black or African American,0,0,0,0,0,*,0,0,*,*,*,16,19,11,12,20,12,17,21,21,14,189,,#CALC!
113384603,Lebanon SD,SD,Lebanon,Hispanic,0,0,0,0,0,198,0,0,233,282,279,272,277,295,236,252,262,313,313,226,158,"3,596",,#CALC!
113384603,Lebanon SD,SD,Lebanon,Multi-Racial,0,0,0,0,0,13,0,0,18,20,13,16,16,16,18,17,*,*,11,*,*,182,,#CALC!
113384603,Lebanon SD,SD,Lebanon,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,*,0,0,0,0,*,0,0,0,0,0,0,0,0,0,0,*,,#CALC!
113384603,Lebanon SD,SD,Lebanon,White,0,0,0,0,0,55,0,0,56,64,65,64,80,82,60,69,64,73,88,81,59,960,,#CALC!
128034503,Leechburg Area SD,SD,Armstrong,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
128034503,Leechburg Area SD,SD,Armstrong,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,,#CALC!
128034503,Leechburg Area SD,SD,Armstrong,Black or African American,0,0,0,0,0,0,0,0,*,*,0,0,0,*,0,*,0,*,*,*,0,*,,#CALC!
128034503,Leechburg Area SD,SD,Armstrong,Hispanic,0,0,0,0,0,0,0,0,0,*,0,0,*,*,0,0,0,*,0,*,0,*,,#CALC!
128034503,Leechburg Area SD,SD,Armstrong,Multi-Racial,0,0,*,0,0,0,0,0,*,*,0,*,*,*,*,*,*,*,*,*,*,37,,#CALC!
128034503,Leechburg Area SD,SD,Armstrong,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
128034503,Leechburg Area SD,SD,Armstrong,White,0,0,15,0,0,0,0,0,36,42,32,56,48,43,44,53,48,56,51,52,48,624,,#CALC!
121393007,Lehigh Career & Technical Institute,OCCCTC,Lehigh,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,*,,#CALC!
121393007,Lehigh Career & Technical Institute,OCCCTC,Lehigh,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15^,*,11,21,48,,#CALC!
121393007,Lehigh Career & Technical Institute,OCCCTC,Lehigh,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,43,38,41,155,,#CALC!
121393007,Lehigh Career & Technical Institute,OCCCTC,Lehigh,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,182,164,210,754,,#CALC!
121393007,Lehigh Career & Technical Institute,OCCCTC,Lehigh,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,23,16,24,83,,#CALC!
121393007,Lehigh Career & Technical Institute,OCCCTC,Lehigh,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,*,,#CALC!
121393007,Lehigh Career & Technical Institute,OCCCTC,Lehigh,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,312,312,401,"1,232",,#CALC!
120480002,Lehigh Valley Academy Regional CS,CS,Northampton,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
120480002,Lehigh Valley Academy Regional CS,CS,Northampton,Asian,0,0,0,0,0,0,0,0,*,*,12,*,*,*,*,10,*,*,*,*,*,80,,#CALC!
120480002,Lehigh Valley Academy Regional CS,CS,Northampton,Black or African American,0,0,0,0,0,0,0,0,17,15,17,16,25,22,14,18,18,16,15,15^,*,211,,#CALC!
120480002,Lehigh Valley Academy Regional CS,CS,Northampton,Hispanic,0,0,0,0,0,0,0,0,67,78,79,68,57,47,55,52,59,61,77,53,42,795,,#CALC!
120480002,Lehigh Valley Academy Regional CS,CS,Northampton,Multi-Racial,0,0,0,0,0,0,0,0,18,15,10,24,16,21,25,26,18,14,15^,10,*,215,,#CALC!
120480002,Lehigh Valley Academy Regional CS,CS,Northampton,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,*,,#CALC!
120480002,Lehigh Valley Academy Regional CS,CS,Northampton,White,0,0,0,0,0,0,0,0,40,36,29,32,42,51,50,42,43,40,28,35,31,499,,#CALC!
120483170,Lehigh Valley Charter High School for th,CS,Northampton,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
120483170,Lehigh Valley Charter High School for th,CS,Northampton,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,12,,#CALC!
120483170,Lehigh Valley Charter High School for th,CS,Northampton,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,12,15,61,,#CALC!
120483170,Lehigh Valley Charter High School for th,CS,Northampton,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,28,23,30,110,,#CALC!
120483170,Lehigh Valley Charter High School for th,CS,Northampton,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,15^,11,12,39,,#CALC!
120483170,Lehigh Valley Charter High School for th,CS,Northampton,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,*,,#CALC!
120483170,Lehigh Valley Charter High School for th,CS,Northampton,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,83,93,89,340,,#CALC!
139481451,Lehigh Valley Dual Language CS,CS,Northampton,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
139481451,Lehigh Valley Dual Language CS,CS,Northampton,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
139481451,Lehigh Valley Dual Language CS,CS,Northampton,Black or African American,0,0,0,0,0,0,0,0,*,*,*,*,*,0,0,0,*,0,0,0,0,12,,#CALC!
139481451,Lehigh Valley Dual Language CS,CS,Northampton,Hispanic,0,0,0,0,0,0,0,0,50,49,50,46,46,53,54,49,40,0,0,0,0,437,,#CALC!
139481451,Lehigh Valley Dual Language CS,CS,Northampton,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
139481451,Lehigh Valley Dual Language CS,CS,Northampton,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
139481451,Lehigh Valley Dual Language CS,CS,Northampton,White,0,0,0,0,0,0,0,0,0,*,*,*,*,*,0,0,0,0,0,0,0,*,,#CALC!
121135503,Lehighton Area SD,SD,Carbon,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,*,*,*,*,0,*,0,0,0,*,0,0,*,,#CALC!
121135503,Lehighton Area SD,SD,Carbon,Asian,0,0,0,0,0,0,0,0,0,*,0,0,*,0,0,*,0,0,*,*,*,10,,#CALC!
121135503,Lehighton Area SD,SD,Carbon,Black or African American,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,31,,#CALC!
121135503,Lehighton Area SD,SD,Carbon,Hispanic,*,*,0,0,0,0,0,0,13,18,14,16,13,16,14,16,16,16,*,12,12,192,,#CALC!
121135503,Lehighton Area SD,SD,Carbon,Multi-Racial,*,*,0,0,0,0,0,0,12,10,*,11,11,*,*,*,*,*,*,*,*,89,,#CALC!
121135503,Lehighton Area SD,SD,Carbon,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,*,0,0,*,,#CALC!
121135503,Lehighton Area SD,SD,Carbon,White,16,13,0,0,0,0,0,0,145,144,121,127,126,128,146,153,140,166,146,114,176,"1,861",,#CALC!
128034607,Lenape Tech,COMCTC,Armstrong,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
128034607,Lenape Tech,COMCTC,Armstrong,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,,#CALC!
128034607,Lenape Tech,COMCTC,Armstrong,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,,#CALC!
128034607,Lenape Tech,COMCTC,Armstrong,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,*,,#CALC!
128034607,Lenape Tech,COMCTC,Armstrong,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,17,,#CALC!
128034607,Lenape Tech,COMCTC,Armstrong,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
128034607,Lenape Tech,COMCTC,Armstrong,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,230,161,548,,#CALC!
116604003,Lewisburg Area SD,SD,Union,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
116604003,Lewisburg Area SD,SD,Union,Asian,0,0,*,0,0,0,0,0,*,0,*,*,*,*,*,*,*,*,*,*,*,64,,#CALC!
116604003,Lewisburg Area SD,SD,Union,Black or African American,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,11,12,*,*,*,90,,#CALC!
116604003,Lewisburg Area SD,SD,Union,Hispanic,0,0,*,0,0,0,0,0,12,18,11,13,*,11,11,*,11,14,22,12,23,181,,#CALC!
116604003,Lewisburg Area SD,SD,Union,Multi-Racial,0,0,0,0,0,0,0,0,11,13,*,*,10,*,10,10,11,11,*,*,*,118,,#CALC!
116604003,Lewisburg Area SD,SD,Union,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,0,0,0,0,0,*,,#CALC!
116604003,Lewisburg Area SD,SD,Union,White,0,0,10,0,0,0,0,0,97,89,115,95,119,125,114,105,96,119,114,106,121,"1,425",,#CALC!
103029865,Life Male STEAM Academy CS,CS,Allegheny,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,*,,#CALC!
103029865,Life Male STEAM Academy CS,CS,Allegheny,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
103029865,Life Male STEAM Academy CS,CS,Allegheny,Black or African American,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,28,29,0,0,0,0,79,,#CALC!
103029865,Life Male STEAM Academy CS,CS,Allegheny,Hispanic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,0,0,0,0,*,,#CALC!
103029865,Life Male STEAM Academy CS,CS,Allegheny,Multi-Racial,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,0,*,,#CALC!
103029865,Life Male STEAM Academy CS,CS,Allegheny,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
103029865,Life Male STEAM Academy CS,CS,Allegheny,White,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
107654903,Ligonier Valley SD,SD,Westmoreland,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,*,0,*,,#CALC!
107654903,Ligonier Valley SD,SD,Westmoreland,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,*,,#CALC!
107654903,Ligonier Valley SD,SD,Westmoreland,Black or African American,0,0,0,0,0,0,0,0,*,*,*,*,0,0,*,0,*,0,*,0,0,11,,#CALC!
107654903,Ligonier Valley SD,SD,Westmoreland,Hispanic,0,0,0,0,0,*,0,0,*,*,*,*,0,*,*,*,0,*,0,*,0,16,,#CALC!
107654903,Ligonier Valley SD,SD,Westmoreland,Multi-Racial,0,0,0,0,0,*,0,0,*,*,*,*,*,*,*,*,*,*,*,0,*,45,,#CALC!
107654903,Ligonier Valley SD,SD,Westmoreland,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,*,,#CALC!
107654903,Ligonier Valley SD,SD,Westmoreland,White,0,0,0,0,0,67,0,0,85,85,88,87,70,102,88,87,120,105,121,107,94,"1,306",,#CALC!
112673500,Lincoln CS,CS,York,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
112673500,Lincoln CS,CS,York,Asian,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
112673500,Lincoln CS,CS,York,Black or African American,0,0,0,0,0,0,0,0,25,22,23,20,28,25,22,17,0,0,0,0,0,182,,#CALC!
112673500,Lincoln CS,CS,York,Hispanic,0,0,0,0,0,0,0,0,51,54,47,43,45,53,43,38,0,0,0,0,0,374,,#CALC!
112673500,Lincoln CS,CS,York,Multi-Racial,0,0,0,0,0,0,0,0,12,*,*,11,*,*,*,*,0,0,0,0,0,65,,#CALC!
112673500,Lincoln CS,CS,York,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,*,0,0,*,0,*,0,0,0,0,0,*,,#CALC!
112673500,Lincoln CS,CS,York,White,0,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,0,0,0,0,0,30,,#CALC!
112000000,Lincoln IU 12,IU,Adams,American Indian / Alaskan Native,0,0,0,0,0,0,0,*,0,0,0,*,0,*,*,0,0,0,0,0,*,*,,#CALC!
112000000,Lincoln IU 12,IU,Adams,Asian,0,0,0,0,0,0,0,0,*,*,*,*,*,0,*,*,0,0,*,0,*,11,,#CALC!
112000000,Lincoln IU 12,IU,Adams,Black or African American,0,0,0,0,0,0,0,*,*,10,*,*,11,*,*,*,*,10,*,10,27,113,,#CALC!
112000000,Lincoln IU 12,IU,Adams,Hispanic,0,0,0,0,0,0,0,*,*,*,11,13,13,*,11,10,10,*,12,10,27,152,,#CALC!
112000000,Lincoln IU 12,IU,Adams,Multi-Racial,0,0,0,0,0,0,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,44,,#CALC!
112000000,Lincoln IU 12,IU,Adams,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,0,0,*,,#CALC!
112000000,Lincoln IU 12,IU,Adams,White,0,0,0,0,0,0,0,36,56,60,47,51,47,49,44,53,51,60,67,70,149,840,,#CALC!
175390169,Lincoln Leadership Academy CS,CS,Lehigh,American Indian / Alaskan Native,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
175390169,Lincoln Leadership Academy CS,CS,Lehigh,Asian,0,0,0,0,0,0,0,0,0,0,0,0,*,*,*,0,0,0,*,0,0,*,,#CALC!
175390169,Lincoln Leadership Academy CS,CS,Lehigh,Black or African American,0,0,0,0,0,0,0,0,*,*,14,*,13,18,11,*,*,11,*,*,*,123,,#CALC!
175390169,Lincoln Leadership Academy CS,CS,Lehigh,Hispanic,0,0,0,0,0,0,0,0,55,59,61,66,60,52,53,54,66,50,49,51,48,724,,#CALC!
175390169,Lincoln Leadership Academy CS,CS,Lehigh,Multi-Racial,0,0,0,0,0,0,0,0,*,*,0,*,0,0,0,0,*,0,0,0,0,*,,#CALC!
175390169,Lincoln Leadership Academy CS,CS,Lehigh,Native Hawaiian or other Pacific Islander(not hispanic),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,#CALC!
175390169,Lincoln Leadership Academy CS,CS,Lehigh,White,0,0,0,0,0,0,0,0,10,*,*,*,*,*,*,*,*,*,*,*,*,44,,#CALC!
